SOURCE_OBJECT_KEY,SOURCE_SYSTEM,SUB_SOURCE_SYSTEM,SOURCE_OBJECT_TYPE,SOURCE_SYSTEM_TYPE,SOURCE_TABLE_DB,SOURCE_TABLE_SCHEMA,COLUMN_ALIAS,SOURCE_TABLE_NAME,SOURCE_TS_COLUMN_NAME,SOURCE_FILTER_CONDITION,SOURCE_DELETE_COLUMN,SOURCE_FILE_PATH,SOURCE_FILE_PATTERN,SOURCE_FILE_TYPE,SOURCE_FILE_FORMAT,SOURCE_FILE_HEADER_FLAG,FILE_FIELD_SEPARATOR,FILE_RECORD_SEPARATOR,FILE_QUOTE_CHARACTER,FILE_ESCAPE_CHARACTER,FILE_ATTRIBUTES_COUNT,DQ_CHECK_REQD,SOURCE_EXTRACT_TYPE,SOURCE_PRIMARY_COLUMNS,SOURCE_HASH_COLUMNS,SOURCE_HASH_EXCLUSION_COLUMNS,TARGET_CONTAINER_NAME,TARGET_PATH,TARGET_TABLE_NAME,IS_ACTIVE,IS_FILE_COMPRESSED,FILE_COMPRESS_FORMAT,SCD_LOAD_TYPE,SOURCE_TABLE_IS_PARTITIONED,SOURCE_TABLE_PARTITION_KEY,SOURCE_API_URL,HISTORY_LOAD_FROM_DATETIME,HISTORY_LOAD_TO_DATETIME,DELIVERY_MECHANISM,DELIVERY_FREQUENCY,OTHER_INFO_1,OTHER_INFO_1_DESCRIPTION,OTHER_INFO_2,OTHER_INFO_2_DESCRIPTION,OTHER_INFO_3,OTHER_INFO_3_DESCRIPTION,OTHER_INFO_4,OTHER_INFO_4_DESCRIPTION,TRIGGER_NAME,LOAD_DURATION_HRS,SLA_THRESHOLD,SCRIPT,DEPENDENT_SOURCE_OBJECT_KEYS,QUEUE_NAME,TARGET_SYSTEM,DAILYOVERLAP,WEEKLYOVERLAP,WEEKLYSYNCDAY,HANDLENULLSINWEEKLY,DIM_FULL_LOAD,NRT_TABLE_NAME,NRT_SCD_LOAD_TYPE
1007016,MANUAL_FILES,RBI_MSME_MANUAL_FILES,FILE,FILE-SFTP,null,null,null,LAPDFT,null,null,null,/iblsftp/SDGAssets/reports/MSME/LAP,LAPDFT*.xlsx,EXCEL,.xlsx,1,",",/n,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,RBI_MSME_MANUAL_FILES,LAPDFT,1,0,null,SCD-0,null,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1007017,MANUAL_FILES,RBI_MSME_MANUAL_FILES,FILE,FILE-SFTP,null,null,null,AGRI,null,null,null,/iblsftp/SDGAssets/reports/MSME/AGRI,AGRI*.xlsx,EXCEL,.xlsx,1,",",/n,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,RBI_MSME_MANUAL_FILES,AGRI,1,0,null,SCD-0,null,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1090026,SIGNZY,null,FILE,MONGODB,INDUSIND,SIGNZY,null,masterOfLineOfBusiness,null,null,null,null,data_*.json,null,null,null,null,null,null,null,null,0,FULL_LOAD,null,null,null,curated-layer,SIGNZY/,masterOfLineOfBusiness,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
3001307,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,INCREMENTAL,null,null,null,datamart-layer,DELTA/ENTERPRISE_MART,stg_pos_onus_transaction,1,null,null,SCD-1,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,TGR_DATAMART_DAILY_3,24,null,null,"3001289,2001029,3001289",null,DSU,null,null,null,null,null,null,SCD-1
2000051,CIC_M2P,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FULL_LOAD,null,null,null,datawarehouse-layer,CIC/FACT,FACT_OUTSTANDING_DLY,1,null,null,SCD-0,null,null,null,1990-01-01T00:00:00.000Z,null,PULL,MONTHLY,null,null,null,null,null,null,null,null,null,720,null,null,null,null,null,null,null,null,null,null,null,SCD-0
2000052,CIC_FINACLE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FULL_LOAD,null,null,null,datawarehouse-layer,CIC/FACT,FACT_CURRENCY_RATE_DLY,1,null,null,SCD-0,null,null,null,1990-01-01T00:00:00.000Z,null,PULL,MONTHLY,null,null,null,null,null,null,null,null,null,720,null,null,1002242,null,null,null,null,null,null,null,null,SCD-0
3008040,CIC_FINACLE_ECBF_TRADEPRO_VEEFIN,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FULL_LOAD,null,null,null,datamart-layer,CIC/MART,DM_CIC,1,null,null,SCD-0,null,null,null,1990-01-01T00:00:00.000Z,null,PULL,MONTHLY,null,null,null,null,null,null,null,null,null,720,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1090031,SIGNZY,null,FILE,MONGODB,INDUSIND,SIGNZY,null,masterOfOU,null,null,null,null,data_*.json,null,null,null,null,null,null,null,null,0,FULL_LOAD,null,null,null,curated-layer,SIGNZY/,masterOfOU,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1090028,SIGNZY,null,FILE,MONGODB,INDUSIND,SIGNZY,null,masterOfModeOfOperation,null,null,null,null,data_*.json,null,null,null,null,null,null,null,null,0,FULL_LOAD,null,null,null,curated-layer,SIGNZY/,masterOfModeOfOperation,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1090038,SIGNZY,null,FILE,MONGODB,INDUSIND,SIGNZY,null,moaAoaPush,null,null,null,null,data_*.json,null,null,null,null,null,null,null,null,0,FULL_LOAD,null,null,null,curated-layer,SIGNZY/,moaAoaPush,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
3008041,CIC_GANASEVA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FULL_LOAD,null,null,null,datamart-layer,CIC/MART,DM_CIC,1,null,null,SCD-0,null,null,null,1990-01-01T00:00:00.000Z,null,PULL,MONTHLY,null,null,null,null,null,null,null,null,null,720,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1089051,SAS_Calypso,null,FILE,FILE-SFTP,null,null,null,SAS_SWAP,null,null,null,/calypso/reports/calypsotosas/backup/,SAS_SWAP_*.csv,DELIMITED,.CSV,1,",",\n,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,SAS_Calypso/,SAS_SWAP,1,0,CSV,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1090036,SIGNZY,null,FILE,MONGODB,INDUSIND,SIGNZY,null,masterOfRmDeclaration,null,null,null,null,data_*.json,null,null,null,null,null,null,null,null,0,FULL_LOAD,null,null,null,curated-layer,SIGNZY/,masterOfRmDeclaration,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1090044,SIGNZY,null,FILE,MONGODB,INDUSIND,SIGNZY,null,openCifCheckPan,null,null,null,null,data_*.json,null,null,null,null,null,null,null,null,0,FULL_LOAD,null,null,null,curated-layer,SIGNZY/,openCifCheckPan,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1090024,SIGNZY,null,FILE,MONGODB,INDUSIND,SIGNZY,null,masterOfFv,null,null,null,null,data_*.json,null,null,null,null,null,null,null,null,0,FULL_LOAD,null,null,null,curated-layer,SIGNZY/,masterOfFv,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1090016,SIGNZY,null,FILE,MONGODB,INDUSIND,SIGNZY,null,masterOfBankData,null,null,null,null,data_*.json,null,null,null,null,null,null,null,null,0,FULL_LOAD,null,null,null,curated-layer,SIGNZY/,masterOfBankData,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1090039,SIGNZY,null,FILE,MONGODB,INDUSIND,SIGNZY,null,Morphon,null,null,null,null,data_*.json,null,null,null,null,null,null,null,null,0,FULL_LOAD,null,null,null,curated-layer,SIGNZY/,Morphon,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
1090042,SIGNZY,null,FILE,MONGODB,INDUSIND,SIGNZY,null,nameScreenNegativeList,null,null,null,null,data_*.json,null,null,null,null,null,null,null,null,0,FULL_LOAD,null,null,null,curated-layer,SIGNZY/,nameScreenNegativeList,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-0
5990056,MANUAL_FILES,null,FILE,VOLUME,null,null,null,CDWKisanIndusMisFrmFinacle_History,null,null,null,fileshare_in/risk_and_reg_common_manual_files/frm,frm*.csv,CSV,.csv,1,",",/n,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,MANUAL_FILES,CDWKisanIndusMisFrmFinacle_History,1,0,null,SCD-0A,null,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,null
1020028,UPIEPH,EPH_IMPS,TABLE,ORACLE,IMPSDB,IMPSADM,null,RTP_PAY_ORDER,ORD_DT,null,null,null,null,null,null,null,null,null,null,null,null,1,INCREMENTAL,"TXN_POS_NUM,TXN_POS_TYP,SQNC_NUM,OU_ID,PRTN_GRP",null,null,curated-layer,UPIEPH/IMPSADM,RTP_PAY_ORDER,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,1,null,null,null,null,null,null
1020029,UPIEPH,EPH_IMPS,TABLE,ORACLE,IMPSDB,IMPSADM,null,TXN_DATA_LAYER_RES,DM_LSTUPDDT,null,null,null,null,null,null,null,null,null,null,null,null,1,INCREMENTAL,"OU_ID,PRTN_GRP,SEQ_ID",null,null,curated-layer,UPIEPH/IMPSADM,TXN_DATA_LAYER_RES,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,1,null,null,null,null,null,null
1012216,JOCATA,null,TABLE,MYSQL,JG_BL,PROJ_I05,null,SPECIAL_VARIANT_DETAILS,system_update_dt,null,null,null,null,null,null,null,null,null,null,null,null,1,INCREMENTAL,SPECIAL_VARIANT_DETAILS_ID,null,null,curated-layer,JOCATA/PROJ_I05,JCT_PL_SPECIAL_VARIANT_DETAILS,1,null,null,SCD-2,0,null,null,null,null,PULL,DAILY,NEW_TIMESTAMP,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,SCD-2
1020030,UPIEPH,EPH_IMPS,TABLE,ORACLE,IMPSDB,IMPSADM,null,IMPS_CHANNEL_PROPERTIES,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,UPIEPH/IMPSADM,IMPS_CHANNEL_PROPERTIES,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,null
5990026,MANUAL_FILES,null,FILE,VOLUME,null,null,null,FIP_FIP_DATA_IBG_liab,null,null,null,fileshare_in/operations_manual_files/FIP_FIP_DATA_IBG_liab,FIP_FIP_DATA_IBG_liab*.xlsx,DYNAMIC,.xlsx,1,",",/n,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,MANUAL_FILES,FIP_FIP_DATA_IBG_liab,1,0,null,SCD-0A,null,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,0,null,null,6,null,null,null,null,Operations,null,null,null,null,null,null,SCD-0A
5990027,MANUAL_FILES,null,FILE,VOLUME,null,null,null,FIP_KCC,null,null,null,fileshare_in/operations_manual_files/FIP_KCC,FIP_KCC*.xlsx,DYNAMIC,.xlsx,1,",",/n,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,MANUAL_FILES,FIP_KCC,1,0,null,SCD-0A,null,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,0,null,null,6,null,null,null,null,Operations,null,null,null,null,null,null,SCD-0A
2001355,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRANSACTIONAL,null,null,null,datawarehouse-layer,ASSET_LIABILITY_MANAGEMENT/FACT_CFD_ASSET_LIABILITY_MANAGEMENT_MIS,FACT_CFD_ASSET_LIABILITY_MANAGEMENT_MIS,1,null,null,SCD-0,0,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,null,null,TGR_ASSET_LIABILITY_MANAGEMENT_DATAWAREHOUSE_HOURLY,24,null,null,1002324,null,null,null,null,null,null,null,null,SCD-0
2001269,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FULL_LOAD,null,null,null,datawarehouse-layer,ASSET_LIABILITY_MANAGEMENT/FACT_CFD_UNDISBURSEMENT_DETAILS,FACT_CFD_UNDISBURSEMENT_DETAILS,0,null,null,SCD-0,0,null,null,1990-01-01T00:00:00.000Z,null,PULL,HOURLY,null,null,null,null,null,null,null,null,TGR_ASSET_LIABILITY_MANAGEMENT_DATAWAREHOUSE_HOURLY,24,null,null,1002283,null,null,null,null,null,null,null,null,SCD-0
2001269,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,TRANSACTIONAL,null,null,null,datawarehouse-layer,ASSET_LIABILITY_MANAGEMENT/FACT_CFD_UNDISBURSEMENT_DETAILS,FACT_CFD_UNDISBURSEMENT_DETAILS,1,null,null,SCD-0,0,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,null,null,TGR_ASSET_LIABILITY_MANAGEMENT_DATAWAREHOUSE_HOURLY,24,null,null,1002283,null,null,null,null,null,null,null,null,SCD-0
2001373,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FULL_LOAD,"ACCOUNT_NO,PLAN_NO,REF_NUMBER",null,null,datawarehouse-layer,CREDIT_CARDS/DIM_CREDIT_CARD_LOAN_PLAN_VIS,DIM_CREDIT_CARD_LOAN_PLAN_VIS,1,null,null,SCD-0,0,null,FL,1990-01-01T00:00:00.000Z,null,PULL,HOURLY,null,null,null,null,null,null,null,null,TGR_CREDIT_CARDS_DATAWAREHOUSE_HOURLY,24,null,null,1004015,null,null,null,null,null,null,null,null,SCD-0
2001373,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,INCREMENTAL,"ACCOUNT_NO,PLAN_NO,REF_NUMBER",null,null,datawarehouse-layer,CREDIT_CARDS/DIM_CREDIT_CARD_LOAN_PLAN_VIS,DIM_CREDIT_CARD_LOAN_PLAN_VIS,0,null,null,SCD-2,0,null,FL,null,null,PULL,HOURLY,null,null,null,null,null,null,null,null,TGR_CREDIT_CARDS_DATAWAREHOUSE_HOURLY,24,null,null,1004015,null,null,null,null,null,null,null,null,SCD-2
2001239,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FULL_LOAD,"ACCOUNT,PLAN_NBR,REFERENCE_NUMBER",null,null,datawarehouse-layer,CREDIT_CARDS/DIM_CREDIT_CARD_PLAN_SEGMENT_VIS,DIM_CREDIT_CARD_PLAN_SEGMENT_VIS,0,null,null,SCD-0,0,null,null,1990-01-01T00:00:00.000Z,null,PULL,HOURLY,null,null,null,null,null,null,null,null,TGR_CREDIT_CARDS_DATAWAREHOUSE_HOURLY,24,null,null,1004013,null,null,null,null,null,null,null,null,SCD-0
2001239,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,INCREMENTAL,"ACCOUNT,PLAN_NBR,REFERENCE_NUMBER",null,null,datawarehouse-layer,CREDIT_CARDS/DIM_CREDIT_CARD_PLAN_SEGMENT_VIS,DIM_CREDIT_CARD_PLAN_SEGMENT_VIS,1,null,null,SCD-2,0,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,null,null,TGR_CREDIT_CARDS_DATAWAREHOUSE_HOURLY,24,null,null,1004013,null,null,null,null,null,null,null,null,SCD-2
2001376,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FULL_LOAD,"CUSTOMER_NUMBER,PHONE_EMAIL_TYPE",null,COMMUNICATION_SKEY,datawarehouse-layer,CUSTOMER/DIM_CUSTOMER_COMMUNICATION,DIM_CUSTOMER_COMMUNICATION,0,null,null,SCD-0,0,null,null,1990-01-01T00:00:00.000Z,null,PULL,HOURLY,N,This column is used for filtering specific source_object_keys based on pipeline architecture,null,null,null,null,null,null,TGR_CUSTOMER_DATAWAREHOUSE_HOURLY,24,null,null,1002214,null,null,null,null,null,null,null,null,SCD-0
2001353,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FULL_LOAD,"BILL_NUMBER,TRANSACTION_NUMBER",null,null,datawarehouse-layer,REMITTANCES/DIM_MFX_TT,DIM_MFX_TT,0,null,null,scd-0,0,null,null,1990-01-01T00:00:00.000Z,null,PULL,HOURLY,null,null,null,null,null,null,null,null,TGR_REMITTANCES_DATAWAREHOUSE_HOURLY,24,null,null,1079009,null,null,null,null,null,null,null,null,scd-0
2001353,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,INCREMENTAL,"BILL_NUMBER,TRANSACTION_NUMBER",null,null,datawarehouse-layer,REMITTANCES/DIM_MFX_TT,DIM_MFX_TT,1,null,null,SCD-2,0,null,null,null,null,PULL,HOURLY,null,null,null,null,null,null,null,null,TGR_REMITTANCES_DATAWAREHOUSE_HOURLY,24,null,null,1079009,null,null,null,null,null,null,null,null,SCD-2
1020031,UPIEPH,EPH_RTGS,TABLE,ORACLE,RTGSDB,RTGSADM,null,RTRN_CODES_PARAM,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,UPIEPH/RTGSADM,RTRN_CODES_PARAM,1,null,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,null
2001376,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,INCREMENTAL,"CUSTOMER_NUMBER,PHONE_EMAIL_TYPE",null,COMMUNICATION_SKEY,datawarehouse-layer,CUSTOMER/DIM_CUSTOMER_COMMUNICATION,DIM_CUSTOMER_COMMUNICATION,1,null,null,SCD-2,0,null,null,null,null,PULL,HOURLY,N,This column is used for filtering specific source_object_keys based on pipeline architecture,null,null,null,null,null,null,TGR_CUSTOMER_DATAWAREHOUSE_HOURLY,24,null,null,1002214,null,null,null,null,null,null,null,null,SCD-2
5300068,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,INCREMENTAL,null,null,null,datamart-layer,DELTA/ENTERPRISE_MART,Stg_Segment_Master_MD,1,null,null,SCD-1,0,null,null,null,null,PULL,DAILY,N,,Y,null,null,null,DSU,null,TGR_DATAMART_GENERIC_DAILY,24,null,"SELECT CAST(NULL AS STRING) AS ContentTypeID,    CAST(NULL AS STRING) AS Title,      CAST(NULLIF(Sub_Segment, 'null') AS STRING) AS Sub_Segment,      CAST(NULLIF(Desc_BU0, 'null') AS STRING) AS Desc_BU0,      CAST(NULLIF(BU_1, 'null') AS STRING) AS BU_1,      CAST(NULLIF(BU_2, 'null') AS STRING) AS BU_2,      CAST(NULLIF(BU_3, 'null') AS STRING) AS BU_3,      CAST(NULLIF(BU_4, 'null') AS STRING) AS BU_4,      CAST(NULL AS STRING) AS Asset_Liabilities,      CAST(NULL AS INT) AS Id,      CAST(NULL AS STRING) AS ContentType,      CAST(NULLIF(Modified, 'null') AS TIMESTAMP) AS Modified,      CAST(NULLIF(Created, 'null') AS TIMESTAMP) AS Created,      CAST(NULL AS INT) AS CreatedById,      CAST(NULL AS INT) AS ModifiedById,     CAST(NULL AS INT) AS Owshiddenversion,      CAST(NULL AS STRING) AS Version,      CAST(NULL AS STRING) AS Path,      CAST(NULLIF(ETL_CREATED_DATE, 'null') AS TIMESTAMP) AS Insert_Date FROM {adb_curated_catalog}.manual_files.`manual_files-segment_master_md` where ETL_IS_ACTIVE = 1;",null,null,DSU,null,null,null,null,null,null,SCD-1
5300069,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,INCREMENTAL,null,null,null,datamart-layer,DELTA/ENTERPRISE_MART,SEGMENT_MASTER_MD_CCBG,1,null,null,SCD-1,0,null,null,null,null,PULL,DAILY,N,,Y,null,null,null,DSU,null,TGR_DATAMART_GENERIC_DAILY,24,null,"SELECT     ContentTypeID,     Title,     Sub_Segment,     Desc_BU0,     BU_1,     BU_2,     BU_3,     BU_4,     Asset_Liabilities,     Id,     ContentType,     Modified,     Created,     CreatedById,     ModifiedById,     Owshiddenversion,     Version,     Path,     dateadd(minute, 30, dateadd(hour, 5, current_date())) AS Insert_Date FROM    {adb_mart_catalog}.enterprise_mart.stg_segment_master_md",5300068,null,DSU,null,null,null,null,null,null,SCD-1
5300012,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,INCREMENTAL,null,null,null,datamart-layer,/Volumes/{adb_datasharing_catalog_name}/fileshare_out/{OTHER_INFO_4}/,rbi_query_regulatory_osmos_dep,0,null,null,SCD-1,0,null,null,null,null,PULL,DAILY,Y,rbi_query_regulatory_osmos_dep,N,null,null,null,finance,This report used for reporting and querying deposit-related data as part of regulatory submissions t,TGR_DATAMART_GENERIC_DAILY,24,null,"SELECT DAT.period_ID, DAT.SCH , CASE WHEN DAT.SUB_HEAD_1_SR_NO IN ('3') THEN 'TDA' ELSE 'CASA' END AS DEP , DAT.CUSTYP_GRP, DAT.CCY_GRP , CASE WHEN DAT.ENR_LCY < '20000000' THEN 'A.less than 2 Cr' ELSE 'B.more than 2 cr' END AS GRANULARITY, COUNT(DAT.acct) AS acct , SUM(DAT.ENR_LCY / 100000) AS ENR_LCY FROM ( SELECT fbd.DATESKEY AS period_id , fbd.BRANCH_CODE AS SOL , da.ACCOUNT_NUMBER AS acct , da.Customer_id , da.account_name , c.SHEDULE AS SCH , c.SUB_HEAD_1_SR_NO , c.MAIN_HEAD_DESC , c.SUB_HEAD_1_DESC , c.SUB_HEAD_2_DESC , c.GPR_LEVL_DESC AS GL_DES , j.CUSTOMER_TYPE_DESCRIPTION AS CUSTYP , n.code_description AS CUSTYPDESC , CASE WHEN j.CUSTOMER_TYPE_DESCRIPTION IN ('AG', 'CP' , 'EA' , 'EB' , 'EC' , 'ED' , 'EE' , 'EF' , 'EG' , 'EM' , 'ES' , 'EY' , 'FA' , 'FD' , 'FE' , 'FF' , 'ID' , 'RT' , 'S1' , 'S5' , 'SA' , 'SD' , 'SH' , 'SP' , 'ST') THEN 'A.NATURAL_PERSON' ELSE 'B.NON_INDIVIDUAL' END AS CUSTYP_GRP , fbd.schm_code AS SCHM_CODE , da.ACCOUNT_OPEN_DATE , fbd.c5code , fbd.npa_status , m.CODE_DESCRIPTION AS SCHM_DESC, fbd.CURRENCY_CODE AS CCY , CASE WHEN fbd.CURRENCY_CODE IN ('INR') THEN '1.INR' ELSE '2.FCY' END AS CCY_GRP , fbd.CR_BAL_LCY AS ENR_LCY , fbd.DR_BAL_LCY , fbd.currency_rate , fbd.SEGMENT_CODE , fdir.Interest_Rate , fbd.Credit_Interest_Effective_Rate , fbd.Debit_Interest_Effective_Rate , fbd.CR_BAL_ORG , fbd.DR_BAL_ORG , fbd.START_DATE , fbd.MATURITY_DATE , (fbd.Sanct_lim * fbd.currency_rate) AS LIMIT_Amt, fbd.ENR_BAL_LCY , fbd.GL_SUB_HEAD_CODE AS GL_CODE FROM {adb_datawarehouse_catalog}.liabilities.factbaldly fbd LEFT JOIN {adb_datawarehouse_catalog}.liabilities.fact_daily_interest_rate fdir on fbd.ACID = fdir.ACID AND fdir.ETL_IS_ACTIVE = 1 AND fdir.REPORT_DATE = ( SELECT MAX(REPORT_DATE) from {adb_datawarehouse_catalog}.liabilities.fact_daily_interest_rate ) LEFT JOIN {adb_datawarehouse_catalog}.liabilities.dim_accounts_view da ON fbd.Account_no = da.Account_Number LEFT JOIN {adb_datawarehouse_catalog}.masters.dim_glpl c ON fbd.GLPL_ID = c.GLPL_ID_New LEFT JOIN {adb_datawarehouse_catalog}.masters.dim_date h ON fbd.Dateskey = h.Dateskey LEFT JOIN {adb_datawarehouse_catalog}.customer.dim_customers_view j ON fbd.Customer_No = j.CUSTOMER_id LEFT JOIN {adb_datawarehouse_catalog}.masters.dim_branch k ON fbd.Branch_Code = k.BRANCH_CODE and k.SOURCE_SYSTEM = ( select Branch_Source_System from {adb_datawarehouse_catalog}.masters.dim_branch_source_system where Branch_Source_System_Skey = 2 ) and k.etl_is_active = '1' LEFT JOIN {adb_datawarehouse_catalog}.masters.dim_code l ON fbd.NPA_Status = l.Code_Bkey AND l.Code_Type_ID = '92' LEFT JOIN {adb_datawarehouse_catalog}.masters.dim_code m ON fbd.Schm_code = m.Code_Bkey AND m.Code_Type_ID = '100' LEFT JOIN {adb_datawarehouse_catalog}.masters.dim_code n ON j.CUSTOMER_TYPE_DESCRIPTION = n.Code_Bkey AND n.Code_Type_ID = '120' WHERE fbd.DATESKEY = ( select max(DATESKEY) as DATESKEY from {adb_datawarehouse_catalog}.liabilities.factbaldly) /* date_format(current_date() - INTERVAL 1 DAY, 'yyyyMMdd') */ AND c.MAIN_HEAD_SR_NO = 3 ) DAT GROUP BY DAT.period_ID, DAT.SCH , CASE WHEN DAT.SUB_HEAD_1_SR_NO IN ('3') THEN 'TDA' ELSE 'CASA' END , DAT.CUSTYP_GRP, DAT.CCY_GRP , CASE WHEN DAT.ENR_LCY < '20000000' THEN 'A.less than 2 Cr' ELSE 'B.more than 2 cr' END","2001008,2001009,2001010,2001096,2001459",null,FINANCE,null,null,null,null,null,null,SCD-1
2001106,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FULL_LOAD,MANDATE_SERIAL_NUMBER,null,"START_DATE,END_DATE,LAST_EXECUTION_DATE,ECS_MANDATE_DIMENSION_SKEY",datawarehouse-layer,DIGITAL_BANKING/DIM_ECS_MANDATE,DIM_ECS_MANDATE,0,null,null,SCD-0,0,null,null,1990-01-01T00:00:00.000Z,null,PULL,HOURLY,null,null,null,null,null,null,null,null,TGR_DIGITAL_BANKING_DATAWAREHOUSE_HOURLY,24,null,null,1002101,null,null,null,null,null,null,null,null,SCD-0
1048021,CRMNEXT,null,TABLE,ORACLE,null,INDUS_IND,null,IBL_FEEDBACKVIEW,null,null,null,null,null,null,null,null,null,null,null,null,null,1,FULL_LOAD,null,null,null,curated-layer,CRMNEXT/INDUS_IND,IBL_FEEDBACKVIEW,1,0,null,SCD-0,0,null,null,null,null,PULL,DAILY,null,null,null,null,null,null,null,null,null,24,null,"{""oracle"":""MM-DD-YYYY HH24:MI:SS"",""adf"":""MM-dd-yyyy HH:mm:ss""}",null,null,null,null,null,null,null,null,null,SCD-0
